"page_num","page","links","abc","brand","name","price","rating","number_of_rating","size1","size2","size3","oldname","size","othersize1","othersize2","othersize3","biggestsize","dollarvalue","perml","per30ml"
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/skyn-iceland/icelandic-youth-serum-with-red-algae-I-042048/?cgpath=skincare-serums",9,"skyn ICELAND","icelandic youth serum with red algae 30ml","$76.00","4.1","(18 reviews)",NA,NA,NA,"Icelandic Youth Serum with Red Algae 30ml",30,0,0,0,30,76,2.53333333333333,76
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/kiehls/hydro-plumping-serum-concentrate-I-047278/?cgpath=skincare-serums",9,"Kiehl's","hydro-plumping serum concentrate 50ml","$127.00","4.7","(213 reviews)",NA,NA,NA,"Hydro-Plumping Serum Concentrate 50ml",50,0,0,0,50,127,2.54,76.2
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/mario-badescu/vitamin-c-serum-I-006644/?cgpath=skincare-serums",9,"Mario Badescu","vitamin c serum 29ml","$75.00","4.5","(190 reviews)",NA,NA,NA,"Vitamin C Serum 29ml",29,0,0,0,29,75,2.58620689655172,77.5862068965517
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/mario-badescu/super-peptide-serum-I-042719/?cgpath=skincare-serums",9,"Mario Badescu","super peptide serum 29ml","$75.00","4.2","(6 reviews)",NA,NA,NA,"Super Peptide Serum 29ml",29,0,0,0,29,75,2.58620689655172,77.5862068965517
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/aveda/intense-hydrator-serum-I-059969/?cgpath=skincare-serums",9,"AVEDA","intense hydrator serum 30ml","$78.00","4.0","(1 reviews)",NA,NA,NA,"Intense Hydrator Serum 30ml",30,0,0,0,30,78,2.6,78
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/volition-beauty/strawberry-c-brightening-serum-I-042848/?cgpath=skincare-serums",9,"Volition Beauty","strawberry-c brightening serum 30ml","$79.00","4.1","(21 reviews)",NA,NA,NA,"Strawberry-C Brightening Serum 30ml",30,0,0,0,30,79,2.63333333333333,79
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/tula/24-7-ultra-hydration-triple-hydratm-complex-day-night-serum-I-061347/?cgpath=skincare-serums",9,"TULA","24-7 ultra hydration triple-hydratm complex day & night serum 30ml","$80.00","4.9","(10 reviews)",NA,NA,NA,"24-7 Ultra Hydration Triple-HydraTM Complex Day & Night Serum 30ml",30,0,0,0,30,80,2.66666666666667,80
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/shiseido/ultimune-power-infusing-concentrate-V-049949/?cgpath=skincare-serums",9,"Shiseido","ultimune power infusing concentrate","$136.00 - $200.00","4.7","(1370 reviews)","50ml ","75ml ",NA,"Ultimune Power Infusing Concentrate",0,50,75,0,75,200,2.66666666666667,80
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/charlotte-tilbury/charlottes-magic-serum-crystal-elixir-V-051669/?cgpath=skincare-serums",9,"Charlotte Tilbury","charlotte's magic serum crystal elixir","$51.00 - $267.00","3.5","(52 reviews)","8ml ",NA,"100ml ","Charlotte's Magic Serum Crystal Elixir",0,8,0,100,100,267,2.67,80.1
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/alpha-h/midnight-reboot-serum-with-14-glycolic-acid-V-054165/?cgpath=skincare-serums",9,"Alpha-H","midnight reboot serum with 14% glycolic acid","$29.95 - $134.95","5.0","(4 reviews)","50ml ","1 ","2 ","Midnight Reboot Serum with 14% Glycolic Acid",0,50,0,0,50,134.95,2.699,80.97
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/origins/ginzing-into-the-glow-brightening-serum-V-854070/?cgpath=skincare-serums",9,"Origins","ginzing™ into the glow brightening serum","$75.00 - $81.00","4.9","(15 reviews)","30ml ","30ml refill ",NA,"GinZing™ Into the Glow Brightening Serum",0,30,30,0,30,81,2.7,81
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/clinique/even-better-clinical-radical-dark-spot-corrector-interrupter-V-047449/?cgpath=skincare-serums",9,"Clinique","even better clinical radical dark spot corrector + interrupter 50ml","$135.00","2.8","(4 reviews)","50ml ","1 ","2 ","Even Better Clinical Radical Dark Spot Corrector + Interrupter 50ml",50,50,0,0,50,135,2.7,81
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/dermalogica/ultracalming-serum-concentrate-I-027543/?cgpath=skincare-serums",9,"Dermalogica","ultracalming serum concentrate 40ml","$109.00","4.7","(116 reviews)",NA,NA,NA,"UltraCalming Serum Concentrate 40ml",40,0,0,0,40,109,2.725,81.75
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/kiehls/midnight-recovery-concentrate-V-813534/?cgpath=skincare-serums",9,"Kiehl's","midnight recovery concentrate","$102.00 - $137.00","4.8","(638 reviews)","30ml ","50ml ",NA,"Midnight Recovery Concentrate",0,30,50,0,50,137,2.74,82.2
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/perricone-md/high-potency-classics-face-firming-serum-I-039785/?cgpath=skincare-serums",9,"Perricone MD","high potency classics face firming serum 59ml","$164.00","4.1","(388 reviews)",NA,NA,NA,"High Potency Classics Face Firming Serum 59ml",59,0,0,0,59,164,2.77966101694915,83.3898305084746
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/kiehls/powerful-strength-line-reducing-concentrate-I-041358/?cgpath=skincare-serums",9,"Kiehl's","powerful-strength line-reducing concentrate 50ml","$139.00","4.7","(537 reviews)",NA,NA,NA,"Powerful-Strength Line-Reducing Concentrate 50ml",50,0,0,0,50,139,2.78,83.4
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/ren-clean-skincare/everhydrate-marine-moisture-restore-serum-I-061157/?cgpath=skincare-serums",9,"REN Clean Skincare","everhydrate marine moisture-restore serum 30ml","$84.00","4.7","(10 reviews)",NA,NA,NA,"Everhydrate Marine Moisture-Restore Serum 30ml",30,0,0,0,30,84,2.8,84
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/go-to/very-amazing-retinal-I-068014/?cgpath=skincare-serums",9,"Go-To","very amazing retinal 30ml","$85.00","4.8","(12 reviews)",NA,NA,NA,"Very Amazing Retinal 30ml",30,0,0,0,30,85,2.83333333333333,85
8,"https://www.mecca.com/en-au/skincare/facial-serums/?page=8","https://www.mecca.com/en-au/shiseido/ultimune-power-infusing-concentrate-mens-I-048997/?cgpath=skincare-serums",6,"Shiseido","ultimune power infusing concentrate (mens) 30ml","$85.00","5.0","(11 reviews)","0 ",NA,NA,"Ultimune Power Infusing Concentrate (Mens) 30ml",30,0,0,0,30,85,2.83333333333333,85
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/origins/dr-weil-mega-mushroom-dark-spot-serum-I-067627/?cgpath=skincare-serums",9,"Origins","dr. weil mega-mushroom dark spot serum 50ml","$143.00","0","(Write a review)",NA,NA,NA,"Dr. Weil Mega-Mushroom Dark Spot Serum 50ml",50,0,0,0,50,143,2.86,85.8
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/perricone-md/hypoallergenic-clean-correction-smoothing-restorative-serum-I-060256/?cgpath=skincare-serums",9,"Perricone MD","hypoallergenic clean correction smoothing restorative serum 59ml","$174.00","4.6","(457 reviews)",NA,NA,NA,"Hypoallergenic Clean Correction Smoothing Restorative Serum 59ml",59,0,0,0,59,174,2.94915254237288,88.4745762711865
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/perricone-md/vitamin-c-ester-brightening-amine-face-lift-I-034313/?cgpath=skincare-serums",9,"Perricone MD","vitamin c ester brightening amine face lift 59ml","$174.00","4.5","(355 reviews)",NA,NA,NA,"Vitamin C Ester Brightening Amine Face Lift 59ml",59,0,0,0,59,174,2.94915254237288,88.4745762711865
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/kiehls/retinol-skin-renewing-daily-micro-dose-serum-50ml-I-052209/?cgpath=skincare-serums",9,"Kiehl's","retinol skin-renewing daily micro-dose serum 50ml","$148.00","4.5","(448 reviews)",NA,NA,NA,"Retinol Skin-Renewing Daily Micro-Dose Serum 50ml",50,0,0,0,50,148,2.96,88.8
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/dr-jart/cicapair-intensive-soothing-repair-serum-I-069992/?cgpath=skincare-serums",9,"Dr. Jart+","cicapair intensive soothing repair serum 30ml","$90.00","0","(Write a review)",NA,NA,NA,"Cicapair Intensive Soothing Repair Serum 30ml",30,0,0,0,30,90,3,90
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/origins/plantscription-active-wrinkle-correction-serum-V-067647/?cgpath=skincare-serums",9,"Origins","plantscription active wrinkle correction serum","$105.00 - $146.00","0","(Write a review)","48ml ",NA,NA,"Plantscription Active Wrinkle Correction Serum",0,48,0,0,48,146,3.04166666666667,91.25
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/clinique/smart-clinical-repair-serum-V-052888/?cgpath=skincare-serums",9,"Clinique","smart clinical repair serum 50ml","$153.00","5.0","(2 reviews)","50ml ","1 ","2 ","Smart Clinical Repair Serum 50ml",50,50,0,0,50,153,3.06,91.8
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/ren-clean-skincare/evercalm-barrier-support-elixir-I-055298/?cgpath=skincare-serums",9,"REN Clean Skincare","evercalm™ barrier support elixir 30ml","$94.00","5.0","(29 reviews)",NA,NA,NA,"Evercalm™ Barrier Support Elixir 30ml",30,0,0,0,30,94,3.13333333333333,94
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/mac-cosmetics/hyper-real-serumizer-V-055609/?cgpath=skincare-serums",9,"M·A·C Cosmetics","hyper real serumizer","$63.00 - $99.00","5.0","(3 reviews)","30ml ","15ml ",NA,"Hyper Real Serumizer",0,30,15,0,30,99,3.3,99
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/skinstitut/expert-reset-firming-serum-I-056661/?cgpath=skincare-serums",9,"Skinstitut","expert reset firming serum 30ml","$99.00","5.0","(2 reviews)",NA,NA,NA,"Expert Reset Firming Serum 30ml",30,0,0,0,30,99,3.3,99
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/korres/apothecary-wild-rose-spotless-serum-I-057998/?cgpath=skincare-serums",9,"Korres","apothecary wild rose spotless serum 30ml","$101.00","5.0","(1 reviews)",NA,NA,NA,"Apothecary Wild Rose Spotless Serum 30ml",30,0,0,0,30,101,3.36666666666667,101
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/juice-beauty/green-apple-age-defy-serum-I-035443/?cgpath=skincare-serums",9,"Juice Beauty","green apple age defy serum 30ml","$101.00","4.0","(2 reviews)",NA,NA,NA,"Green Apple Age Defy Serum 30ml",30,0,0,0,30,101,3.36666666666667,101
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/alpha-h/vitamin-c-serum-with-10-ethyl-ascorbic-acid-V-054170/?cgpath=skincare-serums",9,"Alpha-H","vitamin c serum with 10% ethyl ascorbic acid","$55.95 - $84.95","3.0","(1 reviews)","15ml ","25ml ",NA,"Vitamin C Serum with 10% Ethyl Ascorbic Acid",0,15,25,0,25,84.95,3.398,101.94
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/alpha-h/vitamin-b-serum-with-5-niacinamide-V-054169/?cgpath=skincare-serums",9,"Alpha-H","vitamin b serum with 5% niacinamide","$55.95 - $84.95","4.3","(3 reviews)","15ml ","25ml ",NA,"Vitamin B Serum with 5% Niacinamide",0,15,25,0,25,84.95,3.398,101.94
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/alpha-h/vitamin-a-serum-with-05-retinol-V-054168/?cgpath=skincare-serums",9,"Alpha-H","vitamin a serum with 0.5% retinol 25ml","$84.95","5.0","(2 reviews)","25ml ","1 ","2 ","Vitamin A Serum with 0.5% Retinol 25ml",25,25,0,0,25,84.95,3.398,101.94
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/alpha-h/vitamin-e-serum-with-1-ceramide-complex-V-054171/?cgpath=skincare-serums",9,"Alpha-H","vitamin e serum with 1% ceramide complex","$56.00 - $84.95","4.0","(6 reviews)","15ml ","25ml ",NA,"Vitamin E Serum with 1% Ceramide Complex",0,15,25,0,25,84.95,3.398,101.94
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/shiseido/benefiance-wrinkle-smoothing-contour-serum-I-042581/?cgpath=skincare-serums",9,"Shiseido","benefiance wrinkle smoothing contour serum 30ml","$102.00","5.0","(8 reviews)",NA,NA,NA,"Benefiance Wrinkle Smoothing Contour Serum 30ml",30,0,0,0,30,102,3.4,102
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/allies-of-skin/multi-acids-retinoid-brightening-sleeping-facial-I-059519/?cgpath=skincare-serums",9,"Allies of Skin","multi acids & retinoid brightening sleeping facial 50ml","$171.00","4.8","(78 reviews)",NA,NA,NA,"Multi Acids & Retinoid Brightening Sleeping Facial 50ml",50,0,0,0,50,171,3.42,102.6
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/sunday-riley/juno-antioxidant-superfood-face-oil-V-808808/?cgpath=skincare-serums",9,"Sunday Riley","juno antioxidant + superfood face oil","$60.00 - $120.00","4.3","(43 reviews)","15ml ","35ml ",NA,"Juno Antioxidant + Superfood Face Oil",0,15,35,0,35,120,3.42857142857143,102.857142857143
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/ren-clean-skincare/evercalm-redness-relief-serum-V-050195/?cgpath=skincare-serums",9,"REN Clean Skincare","evercalm redness relief serum","$48.00 - $105.00","4.0","(5 reviews)","30ml ","15ml ",NA,"Evercalm Redness Relief Serum",0,30,15,0,30,105,3.5,105
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/volition-beauty/overnight-retinol-serum-with-niacinamide-hyaluronic-acid-I-064710/?cgpath=skincare-serums",9,"Volition Beauty","overnight retinol serum with niacinamide + hyaluronic acid 35ml","$123.00","0","(Write a review)",NA,NA,NA,"Overnight Retinol Serum with Niacinamide + Hyaluronic Acid 35 ml",35,0,0,0,35,123,3.51428571428571,105.428571428571
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/rms-beauty/kakadu-beauty-oil-I-065828/?cgpath=skincare-serums",9,"RMS beauty","kakadu beauty oil 30ml","$106.00","0","(Write a review)",NA,NA,NA,"Kakadu Beauty Oil 30 ml",30,0,0,0,30,106,3.53333333333333,106
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/yves-saint-laurent/pure-shots-night-reboot-serum-V-813181/?cgpath=skincare-serums",9,"Yves Saint Laurent","pure shots night reboot serum","$135.00 - $178.00","4.6","(501 reviews)","30ml ","50ml ",NA,"Pure Shots Night Reboot Serum",0,30,50,0,50,178,3.56,106.8
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/darphin/hydraskin-intensive-moisturising-serum-I-011076/?cgpath=skincare-serums",9,"Darphin","hydraskin intensive moisturising serum 30ml","$107.00","4.7","(64 reviews)",NA,NA,NA,"Hydraskin Intensive Moisturising Serum 30ml",30,0,0,0,30,107,3.56666666666667,107
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/kiehls/vital-skin-strengthening-super-serum-I-044683/?cgpath=skincare-serums",9,"Kiehl's","vital skin-strengthening super serum 30ml","$108.00","4.6","(143 reviews)",NA,NA,NA,"Vital Skin-Strengthening Super Serum 30ml",30,0,0,0,30,108,3.6,108
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/bareminerals/ageless-10-phyto-retinol-night-concentrate-I-048392/?cgpath=skincare-serums",9,"bareMinerals","ageless 10% phyto-retinol night concentrate 30ml","$108.00","4.8","(12 reviews)",NA,NA,NA,"Ageless 10% Phyto-Retinol Night Concentrate 30ml",30,0,0,0,30,108,3.6,108
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/nuface/nuface-super-vita-c-booster-serum-I-058550/?cgpath=skincare-serums",9,"NuFACE","nuface® super vita-c booster serum 30ml","$108.00","0","(Write a review)",NA,NA,NA,"NuFACE® Super Vita-C Booster Serum 30ml",30,0,0,0,30,108,3.6,108
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/estee-lauder/perfectionist-pro-rapid-firm-lift-treatment-20-V-066096/?cgpath=skincare-serums",9,"Estée Lauder","perfectionist pro rapid firm + lift treatment 2.0","$150.00 - $280.00","0","(Write a review)","30ml ","50ml ","75ml ","Perfectionist Pro Rapid Firm + Lift Treatment 2.0",0,30,50,75,75,280,3.73333333333333,112
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/apotcare/pure-serum-vitamin-a-09-V-031507/?cgpath=skincare-serums",9,"APOTCARE","pure serum – vitamin a 0.9%","$58.00 - $112.00","4.7","(22 reviews)","30ml ","1 ","2 ","PURE SERUM – Vitamin A 0.9%",0,30,0,0,30,112,3.73333333333333,112
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/summer-fridays/cc-me-serum-I-039008/?cgpath=skincare-serums",9,"Summer Fridays","cc me serum 30ml","$113.00","4.5","(191 reviews)",NA,NA,NA,"CC Me Serum 30ml",30,0,0,0,30,113,3.76666666666667,113
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/perricone-md/high-potency-classics-hyaluronic-intensive-hydrating-serum-I-055764/?cgpath=skincare-serums",9,"Perricone MD","high potency classics hyaluronic intensive hydrating serum 59ml","$224.00","4.8","(395 reviews)",NA,NA,NA,"High Potency Classics Hyaluronic Intensive Hydrating Serum 59ml",59,0,0,0,59,224,3.79661016949153,113.898305084746
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/alpha-h/hyaluronic-8-super-serum-with-primalhyal-ultrafiller-V-054161/?cgpath=skincare-serums",9,"Alpha-H","hyaluronic 8 super serum with primalhyal ultrafiller","$60.00 - $94.95","5.0","(1 reviews)","15ml ","25ml ",NA,"Hyaluronic 8 Super Serum with PrimalHyal Ultrafiller",0,15,25,0,25,94.95,3.798,113.94
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/sunday-riley/ceo-glow-vitamin-c-turmeric-oil-V-037324/?cgpath=skincare-serums",9,"Sunday Riley","c.e.o. glow vitamin c + turmeric oil","$66.00 - $133.00","4.5","(292 reviews)","15ml ","35ml ",NA,"C.E.O. Glow Vitamin C + Turmeric Oil",0,15,35,0,35,133,3.8,114
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/sunday-riley/ufo-ultra-clarifying-face-oil-V-034821/?cgpath=skincare-serums",9,"Sunday Riley","ufo ultra-clarifying face oil","$66.00 - $133.00","4.5","(522 reviews)","15ml ","35ml ",NA,"UFO Ultra-Clarifying Face Oil",0,15,35,0,35,133,3.8,114
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/lancome/advanced-genifique-serum-V-039925/?cgpath=skincare-serums",9,"Lancome","advanced génifique serum","$85.00 - $190.00","4.7","(23138 reviews)","30ml ","20ml ","50ml ","Advanced Génifique Serum",0,30,20,50,50,190,3.8,114
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/malin-goetz/replenishing-face-serum-I-002132/?cgpath=skincare-serums",9,"MALIN+GOETZ","replenishing face serum 30ml","$116.00","4.7","(19 reviews)",NA,NA,NA,"Replenishing Face Serum 30ml",30,0,0,0,30,116,3.86666666666667,116
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/malin-goetz/resurfacing-face-serum-I-043616/?cgpath=skincare-serums",9,"MALIN+GOETZ","resurfacing face serum 30ml","$116.00","3.3","(3 reviews)",NA,NA,NA,"Resurfacing Face Serum 30ml",30,0,0,0,30,116,3.86666666666667,116
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/la-mer/the-hydrating-illuminator-I-037468/?cgpath=skincare-serums",9,"LA MER","the hydrating illuminator 40ml","$155.00","5.0","(22 reviews)",NA,NA,NA,"The Hydrating Illuminator 40ml",40,0,0,0,40,155,3.875,116.25
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/volition-beauty/snow-mushroom-water-serum-I-059209/?cgpath=skincare-serums",9,"Volition Beauty","snow mushroom water serum 30ml","$117.00","5.0","(1 reviews)",NA,NA,NA,"Snow Mushroom Water Serum 30ml",30,0,0,0,30,117,3.9,117
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/cosmetics-27/essence-27-bio-vitalising-cell-hydrating-fluid-I-020170/?cgpath=skincare-serums",9,"Cosmetics 27","essence 27 bio-vitalising cell hydrating fluid 50ml","$199.00","4.9","(49 reviews)",NA,NA,NA,"Essence 27 Bio-Vitalising Cell Hydrating Fluid 50ml",50,0,0,0,50,199,3.98,119.4
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/sunday-riley/ceo-15-vitamin-c-brightening-serum-V-027633/?cgpath=skincare-serums",9,"Sunday Riley","c.e.o 15% vitamin c brightening serum","$71.00 - $203.00","4.4","(213 reviews)","15ml ",NA,"50ml ","C.E.O 15% Vitamin C Brightening Serum",0,15,0,50,50,203,4.06,121.8
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/sunday-riley/good-genes-lactic-acid-treatment-V-015823/?cgpath=skincare-serums",9,"Sunday Riley","good genes lactic acid treatment","$71.00 - $203.00","4.6","(486 reviews)","15ml ",NA,"50ml ","Good Genes Lactic Acid Treatment",0,15,0,50,50,203,4.06,121.8
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/sunday-riley/a-high-dose-retinoid-serum-V-036596/?cgpath=skincare-serums",9,"Sunday Riley","a+ high-dose retinoid serum","$71.00 - $203.00","4.6","(153 reviews)","15ml ",NA,"50ml ","A+ High-Dose Retinoid Serum",0,15,0,50,50,203,4.06,121.8
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/rose-inc/radiant-reveal-brightening-serum-I-052720/?cgpath=skincare-serums",9,"Rose Inc","radiant reveal brightening serum 30ml","$123.00","4.4","(17 reviews)",NA,NA,NA,"Radiant Reveal Brightening Serum 30 ml",30,0,0,0,30,123,4.1,123
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/juice-beauty/stem-cellular-anti-wrinkle-ceramide-overnight-retinol-serum-I-048994/?cgpath=skincare-serums",9,"Juice Beauty","stem cellular anti-wrinkle ceramide overnight retinol serum 30ml","$124.00","5.0","(2 reviews)",NA,NA,NA,"Stem Cellular Anti-Wrinkle Ceramide Overnight Retinol Serum 30ml",30,0,0,0,30,124,4.13333333333333,124
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/juice-beauty/stem-cellular-vinifera-replenishing-oil-primer-I-043706/?cgpath=skincare-serums",9,"Juice Beauty","stem cellular vinifera replenishing oil + primer 30ml","$124.00","0","(Write a review)",NA,NA,NA,"STEM CELLULAR Vinifera Replenishing Oil + Primer 30ml",30,0,0,0,30,124,4.13333333333333,124
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/dr-dennis-gross/derminfusions-3d-visible-fill-repair-serum-I-059979/?cgpath=skincare-serums",9,"Dr. Dennis Gross","derminfusions 3d visible fill + repair serum 30ml","$125.00","4.7","(128 reviews)",NA,NA,NA,"DermInfusions 3D Visible Fill + Repair Serum 30ml",30,0,0,0,30,125,4.16666666666667,125
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/dr-dennis-gross/hyaluronic-marine-hydration-booster-I-032898/?cgpath=skincare-serums",9,"Dr. Dennis Gross","hyaluronic marine hydration booster 30ml","$125.00","4.6","(212 reviews)",NA,NA,NA,"Hyaluronic Marine Hydration Booster 30ml",30,0,0,0,30,125,4.16666666666667,125
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/perricone-md/vitamin-c-ester-brightening-serum-I-034316/?cgpath=skincare-serums",9,"Perricone MD","vitamin c ester brightening serum 30ml","$125.00","4.5","(358 reviews)",NA,NA,NA,"Vitamin C Ester Brightening Serum 30ml",30,0,0,0,30,125,4.16666666666667,125
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/radical-skincare/radical-perfection-fluid-I-023275/?cgpath=skincare-serums",9,"Radical Skincare","radical perfection fluid 30ml","$125.00","5.0","(2 reviews)",NA,NA,NA,"Radical Perfection Fluid 30ml",30,0,0,0,30,125,4.16666666666667,125
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/darphin/intral-inner-youth-rescue-serum-V-058075/?cgpath=skincare-serums",9,"Darphin","intral inner youth rescue serum 30ml","$125.00","0","(Write a review)","30ml ","1 ","2 ","Intral Inner Youth Rescue Serum 30ml",30,30,0,0,30,125,4.16666666666667,125
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/beautybio/the-daily-vitamin-c-serum-I-045427/?cgpath=skincare-serums",9,"BeautyBio","the daily vitamin c serum 30ml","$125.00","4.6","(78 reviews)",NA,NA,NA,"The Daily Vitamin C Serum 30ml",30,0,0,0,30,125,4.16666666666667,125
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/lancome/renergie-hcf-triple-serum-high-performance-anti-aging-concentrate-I-057609/?cgpath=skincare-serums",9,"Lancome","rénergie h.c.f. triple serum high-performance anti-aging concentrate 50ml","$209.00","4.3","(62 reviews)",NA,NA,NA,"Rénergie H.C.F. Triple Serum High-Performance Anti-Aging Concentrate 50ml",50,0,0,0,50,209,4.18,125.4
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/estee-lauder/perfectionist-pro-rapid-bright-30-V-066094/?cgpath=skincare-serums",9,"Estée Lauder","perfectionist pro rapid bright 3.0","$150.00 - $209.00","0","(Write a review)","30ml ","50ml ",NA,"Perfectionist Pro Rapid Bright 3.0",0,30,50,0,50,209,4.18,125.4
